query_id,split,query,decision,reason,reviewer,title,summary,target_description,regions,categories,application_period,organization,program_id
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[전북] 수출통합지원센터 수출애로 해소 전문가 컨설팅 지원사업 참여기업 모집 공고,"(재)전북특별자치도경제통상진흥원에서는 도내 중소제조기업의 수출 고충 해소를 위한 컨설팅 지원사업의 참여기업을 아래와 같이 모집하오니 많은 관심과 참여 바랍니다. ☞ 도내 중소 수출(예정) 제조기업 ☞ 수출 전문가 컨설팅 무상 지원(관세사, 변리사 등) - 무역실무 : 무역서류 작성, 무역실무 지원, 해외시장 개척 등 - 통관 : 국내ㆍ외 수출입요건 확인, 검사ㆍ검역, 전략물자 수출, 수출 환급, 국제 운송ㆍ물류, 외국환거래법 신고/허가 등 - 해외 인증ㆍ규격 : 중국 위생허가 및 라벨링, 미국 FDA, 유럽 CE, 할랄 등 - 해외전자상거래 : 해외온라인 플랫폼 이해 및 노하우, 글로벌쇼핑몰, 해외온라인 입점 등",중소기업,전북,수출,예산 소진시까지,전북특별자치도경제통상진흥원,BIZINFO:PBLN_000000000125865
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2027년 이태리볼로냐 코스모프로프 화장품ㆍ미용 전시회 한국 국가관 참가기업 모집 공고,"KOTRA와 (사)국제뷰티산업교역협회(IBITA)는 2027년 3월 18일 ~ 20일 (3일간) JBologna Fiere Exhibition Centre 에서 개최되는 “2027년 이태리 볼로냐 코스모프로프 화장품ㆍ미용 박람회” 한국 국가관 참가사를 아래와 같이 모집하오니 관심 기업들의 많은 신청 바랍니다. ☞ 2027년 이태리 볼로냐 코스모프로프 화장품ㆍ미용 박람회 한국 국가관에 참가를 원하는 기업 - 전시품목 : 화장품, 스킨케어, 미용기기, 헤어케어, 바디케어, 패키징등 뷰티제품 종합 ☞ 부스 임차료 및 장치비의 50% 이내, 운송비 1CBM 편도 100%, 한국관 디렉토리 제작비 100%, 행정, 마케팅 및 홍보, 전시회 현장 지원",중소기업,전국,수출,2026-09-01 ~ 2026-09-15,대한무역투자진흥공사,BIZINFO:PBLN_000000000126069
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 중소ㆍ중견기업 수입규제 대응 컨설팅 신청 공고,"대한상공회의소는 전문 수행기관을 통해 국제무역에 참여하는 중소ㆍ중견기업 및 협ㆍ단체를 대상으로 수입규제 대응, 미국 무역확장법 제 232조 등 주요 통상 이슈 대응, 산업피해 대응을 위한 맞춤형 컨설팅을 제공합니다. ☞ 국제무역 종사기업 중 중소ㆍ중견기업, 협ㆍ단체 등 비영리법인 ☞ 수입규제 기본ㆍ심화 컨설팅, 산업피해 컨설팅, 철강ㆍ알루미늄 등 美무역확장법 232조 등 대응 컨설팅 지원",중소기업,전국,경영,2026-03-01 ~ 2026-12-31,대한상공회의소,BIZINFO:PBLN_000000000123922
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 2차 국제의료기기전시회 참가기업 모집 통합 공고(인도네시아 Hospital Expoㆍ홍콩 Cosmoprof Asia),"원주의료기기산업진흥원은 의료기기 기업의 해외 마케팅 지원을 위하여 아래 여섯 개의 국제의료기기전시회 공동관 참가기업을 아래와 같이 모집하오니 관심 있는 기업의 많은 참여 바랍니다. ☞ 인도네시아 Hospital Expo : 전국 의료기기 및 바이오 헬스케어 제조기업 - 홍콩 Cosmoprof Asia : 강원특별자치도 소재 의료기기 및 바이오 헬스케어 제조기업 ☞ 인도네시아 Hospital Expoㆍ홍콩 Cosmoprof Asia 참가 지원 - 부스조성 및 임차, 비품신청 등 주최측 서류제출 등 행정, 전시 1부스 지원",중소기업,전국,수출,2026-03-17 ~ 2026-10-31,원주의료기기산업진흥원,BIZINFO:PBLN_000000000120145
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[울산] 2026년 글로벌 공공조달 수출상담회(GPPM) 참가기업 모집 공고,"울산경제일자리진흥원은 지역 중소기업의 해외공공조달 시장진출을 지원하고자, 국제기구, 해외발주처 초청 수출상담회「글로벌 공공조달 수출상담회(GPPM)」참가기업을 다음과 같이 모집합니다. ☞ 울산지역 중소기업 ☞ 참가기업 대상 출장자 울산 ↔ 서울 왕복교통비(실비), 중식 지원",중소기업,울산,수출,2026-08-31 ~ 2026-09-15,울산경제일자리진흥원,BIZINFO:PBLN_000000000126010
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[울산] 2026년 해외공공조달 시장진출 지원사업 참가기업 모집 공고,"지역 중소기업 해외시장 공공조달 시장 진출에 필요한 인증 취득비용을 지원하는 「해외공공조달 시장진출 지원사업」의 중소기업을 모집하오니 많은 신청 바랍니다. ☞ 울산광역시 소재 중소기업 ※ 본사가 울산이 아닌 경우, 울산 소재지 사업장에서 원천징수이행상황신고서를 필수발급해야 하며, 원천징수이행상황신고서 상 근로소득 지급이 신고되지 않은 경우 요건결격 및 지원제외 ☞ 해외조달시장 진출 유망기업(G-PASS) 인증 취득 비용(총 소요비용의 90%, 기업당 560만원 한도) 지원 - 인증획득에 필요한 컨설팅, 심사비를 포함한 인증비 ※ 2026. 1월 이후 취득된 인증에 한하여 지원 가능",중소기업,울산,수출,선착순 접수,울산경제일자리진흥원,BIZINFO:PBLN_000000000121892
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경남] 창원시 2026년 창원지능형의료기기지원센터 활성화 지원사업 공고(AI 빅데이터 기반 의료바이오 첨단기기 연구제조센터 구축사업),"산업통상자원부 ⸢AI 빅데이터 기반 의료바이오 첨단기기 연구제조센터 구축사업⸥을 통해 창원시가 지원하는 2026년 창원지능형의료기기지원센터 활성화 지원사업을 안내하오니 관심있는 기업들의 많은 참여 바랍니다. ☞ 관내 의료ㆍ바이오 산업을 영위하고 있는 기업 혹은 전환 예정 전ㆍ후방 기업 - 창원시 관내 주사업장(본사, 공장, 연구소)을 보유한 법인기업 - 접수마감일 기준 창업 후 1년이상 경과하고 6개월 이상 납세 등 창원에서 업력이 있는 기업 - 의료바이오 산업 유관 전ㆍ후방(예비) 기업 ☞ 창원지능형의료기기지원센터 활성화를 위한 3D 프린터(금속, 복합재료) 활용 샘플 제작, 시험분석검사비, 시험인증비, 사용적합성평가비, 의료기기 전주기 멘토링 컨설팅 지원",중소기업,경남,기술,예산 소진 시까지,창원산업진흥원,BIZINFO:PBLN_000000000124903
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[울산ㆍ경남] 2026년 인도네시아 자카르타 K-뷰티ㆍ푸드 소비재 수출상담회 지역 수출컨소시엄 참여기업 모집 공고,"진주바이오산업진흥원은 경남지방중소벤처기업청 및 울산지방중소벤처기업청과 함께 지역 수출 컨소시엄 사업의 일환으로, 경남ㆍ울산 지역 화장품ㆍ식품 등 소비재 기업의 해외 시장 진출 및 수출 확대를 지원하기 위해「2026 인도네시아 자카르타 K-뷰티ㆍ푸드 소비재 수출상담회」 참여기업을 다음과 같이 모집 공고합니다. ☞ 아래 요건을 모두 충족하는 중소기업 -「중소기업기본법」 제2조에 따른 중소기업 - 본사 또는 지사ㆍ사업장이 경남 또는 울산지역에 소재한 기업 - 화장품ㆍ식품, 기타 소비재 관련 제품을 보유한 기업 ☞ 편도항공료, 바이어 발굴 및 수출상담, 현지 전시ㆍ판촉 프로모션, 온라인 마케팅, 물류 등 지원",중소기업,"울산, 경남",수출,2026-08-21 ~ 2026-09-15,진주바이오산업진흥원,BIZINFO:PBLN_000000000125813
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경북] 해외바이어 초청 온오프라인 수출상담회(하반기) 참가기업 모집 공고,"경상북도와 (재)경상북도경제진흥원은 바이어 상담을 통해 적극적인 해외 신규 판로 개척을 희망하는 도내 수출 기업을 다음과 같이 모집하오니, 많은 참여 바랍니다. ☞ 다음 3가지 중 1가지 조건 이상 충족 ① 경북도내 소재한 공장등록증 보유 중소기업 ② 제조시설면적 500㎡미만으로 건축물대장 용도가 경북도내 소재로 공장 또는 제조업소로 명시된 기업 ③ 수출신고필증 내 수출대행자 또는 수출화주 또는 제조자가 경북으로 명시된 기업 ☞ 해외바이어 발굴 및 1:1 상담매칭, 통역 등 지원 등",중소기업,경북,수출,2026-09-01 ~ 2026-09-21,경상북도경제진흥원,BIZINFO:PBLN_000000000126055
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경기] 2026년 독일 뮌헨 반도체ㆍ소부장 수출상담회 수출컨소시엄 참여기업 모집 공고,"국내 반도체 및 소재 부품 장비 중소기업의 전시 마케팅 역량강화 및 수출 활성화를 위해「2026년도 지역특화 수출 컨소시엄 사업 - 2026 독일 뮌헨 반도체ㆍ소부장 수출 상담회」를 개최하여, 유럽 시장 진출을 희망하는 참여기업을 모집하오니 많은 관심과 참여 바랍니다. ☞ 경기도 내에 본사 또는 지사(사업장)를 보유하고, 반도체ㆍ전기전자 소재ㆍ부품ㆍ장비 관련 품목으로 유럽(독일) 진출을 희망하는 중소기업 ※ 자세한 지원대상 공고문 참조 ☞ 2026 독일 뮌헨 반도체ㆍ소부장 수출상담회 참가 지원 - (사전지원) 기업별 1:1 맞춤형 진단 및 수출전략 수립, 영문ㆍ독문 통합 카탈로그 제작, 현지 온라인 홍보 - (사전지원) 독일 현지 바이어 발굴 및 사전매칭, 출국 전 확정 미팅 리스트 제공 - (현지활동) 독일 바이어 1: 1매칭 수출 상담회 (2일) (기업별상담배치,통역지원) - (현지활동) electronica 2026ㆍSEMICON Europa 2026 참관 및 현지 기관ㆍ기업 방문 지원 - (사후지원) 독일 바이어 국내 초청 상담 및 후속 협의 지원, 사업 종료 후 사후관리",중소기업,경기,수출,2026-08-21 ~ 2026-09-09,용인시산업진흥원,BIZINFO:PBLN_000000000125721
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[제주] 2026년 해외시장조사서비스 및 해외비지니스 출장 지원사업 참가업체 모집 공고,"「2026년 해외시장조사서비스 및 해외비지니스출장지원사업 참가업체 모집」을 다음과 같이 공고하오니, 본 사업에 참여를 원하는 기업은 신청하여 주시기 바랍니다. ☞ 도내 본사나 공장이 소재하고 있는 수출(희망) 중소기업(수출역량진단 필수) ☞ 잠재 바이어 발굴, 취급기업ㆍ항목별 시장조사, 원부자재 공급선 조사, 거래선 관심도 조사, 거래 교신, 바이어 실태조사, 현지 매장 방문조사, 소비자 트랜드 설문조사, 샘플 테스트 조사, 바이어 구매성향 조사, 샘플 대리 전달, 대리 면담, 전시회 대리참관, 해외비지니스 출장 등 지원 ※ 자세한 지원내용 공고문 참조",중소기업,제주,수출,예산 소진시까지,KOTRA제주사무소,BIZINFO:PBLN_000000000119588
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[강원] 2026년 바이오기업 애로해소 인허가 컨설팅 지원기업 상시모집 공고,"춘천바이오산업진흥원에서는 도내 바이오ㆍ의료기기ㆍ체외진단 기업의 인허가 획득을 체계적으로 지원하여 제품 상용화를 촉진하고 시장 진입 소요기간 단축을 통해 기업의 실질적 매출 창출 기반을 마련하고자, 「2026년 강원 바이오기업 애로해소 지원사업」의 인허가 컨설팅 지원기업을 다음과 같이 추가 모집하오니, 해당 프로그램 참여를 희망하는 강원지역 기업의 많은 신청 바랍니다. ☞ 강원특별자치도 도내 바이오ㆍ의료기기ㆍ체외진단 기업 ☞ 인허가 컨설팅 및 임상시험지원",중소기업,강원,경영,예산 소진시까지,춘천바이오산업진흥원,BIZINFO:PBLN_000000000121397
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 베트남 복합형 거점 물류센터(DC) 지원사업 이용업체 수시 모집 공고,수출 물류 전 과정에서 필요한 다양한 기능을 효율적으로 지원하기 위한 전략적 물류 거점 운영을 통해 해외시장 진출 및 수출확대를 지원해드리는 사업입니다. ☞ 한국 농림축산식품 수출업체 ☞ 품목 특성에 따라 물류 서비스 이용료의 50 ~ 90%까지 지원 - 업체당 최소 5백만원 ~ 최대 50백만원 배정 ※ 자세한 지원내용 공고문 참조,중소기업,전국,수출,수시 접수,한국농수산식품유통공사,BIZINFO:PBLN_000000000124484
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,AI융합 의료기기 신뢰성 강화 및 성능 평가ㆍ실증 사업 수혜기업 모집 공고,"산업통상부의 지원으로「AI융합 의료기기 신뢰성 강화 및 성능 평가ㆍ실증 통합지원」사업을 다음과 같이 모집 공고하오니 관련 기업들의 적극적인 참여를 바랍니다. ☞ AI 융합 의료기기 제품 분야 제조 및 연구개발 중소ㆍ중견기업 ※ 자세한 지원대상 공고문 참조 ☞ SW 밸리데이션(IEC 62304) 기반 신뢰성 평가, 데이터 기반 알고리즘·성능 평가 보고서 발급, 임상시험계획서 작성 컨설팅, 위험관리 프로세스(ISO 14971, IEC 62304) 구축 지원, 의료서비스 임상-비용효과성(문헌조사기반) 실증 지원, 보안ㆍ운영 체계(ISO 27001/HIPAA) 구축 지원",중소기업,전국,기술,상시 접수,충북테크노파크,BIZINFO:PBLN_000000000123764
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경기] 양주시 2026년 해외전시회 참가기업 지원사업 모집 공고,"관내 중소기업의 수출판로 개척을 위해 해외전시회 참가비 및 전시마케팅 교육을 지원하는 「2026년 양주시 해외전시회 참가기업 지원사업」을 추진하오니 많은 신청 바랍니다. ☞ ‘26. 1.1 ~ 11.30 개최 해외전시회 개별 참가기업 - 본사 또는 공장이 경기도 양주시에 소재한 기업 - 전년도 수출금액 2,000만불 이하 기업 - 중소기업기본법 제2조에 의한 중소기업 ☞ 해외전시회 직접비용 (부스 임차료(필수), 부스 장치비) - 전시품 해상/항공 편도(한국에서 해외로의) 운송비용 1CBM 이내 (100만원 한도) - 전시회 현지 주최사 제공 마케팅 서비스 비용 (온/오프라인 모두 해당) ※ 자세한 지원내용 공고문 참조",중소기업,경기,수출,2026-08-19 ~ 2026-09-09,기초자치단체,BIZINFO:PBLN_000000000125654
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 부산국제수산EXPO(BISFE) 연계 상담회 참가업체 모집 공고,"「2026 부산국제수산EXPO(BISFE)」와 연계 추진 예정인 상담회가 ‘26. 11. 4(수) ~ 6(금) 3일간 벡스코(BEXCO)에서 개최됩니다. 2026년 부산국제수산EXPO에서는 해외 각지의 무역지원센터에서 엄선한 해외 수산바이어 약 80개사를 초청하여 실질적인 비즈니스 네트워크 장을 제공합니다. 또한, 무역지원센터 소재 국가 외에도 인근 국가 바이어를 추가 초청하여 귀사의 해외시장 수출 확대 기회가 될 수 있도록 추진할 예정이오니 많은 신청 바랍니다. ☞ 수산식품(냉동ㆍ냉장품, 연제품, 염장품, 가공품 등) 업체 ☞ 1:1 상담회(해외 우수바이어사와의 사전 매칭) 및 찾아가는 상담회, 상담 시 통역 무료 지원",중소기업,전국,수출,2026-07-29 ~ 2026-09-18,수협중앙회,BIZINFO:PBLN_000000000125180
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 바이오 의료기기 해외 진출 지원 제로트러스트 기반구축사업 참여기업 상시 지원 모집 공고,"2026년부터 산업통상자원부가 시행하는 바이오산업기반구축사업 내「바이오의료기기 해외진출지원 제로트러스트 기반구축」과제를 수행하고 있는 건양대학교 산학협력단입니다. 본 과제는 제품의 잠재적 사용오류 및 유용성 개선 등을 통해 국내 의료기기 제품의 글로벌 인허가 대응력 강화를 위한 지원을 수행하고 있습니다. 본 사업단에서 지원하는 분야에 대한 상세 내용을 아래와 같이 공고하오니, 참여를 희망하는 역량있는 기업들의 많은 신청 바랍니다. ☞ 해외 시장 진출을 목표로 하며, 지원이 필요한 경쟁력 있는 바이오 의료기기 제조 기업(HWSW) - 해외 인증(FDA, MDR 등)을 준비 중인 의료기기 제조기업 - 신제품 출시 및 수출 확대를 계획 중인 기업 ☞ 수요기업 및 공급기관 매칭을 통한 공급기관 직접 지원 - 바이오 의료기기 내구성 설계 검토, 제품구조에 맞는 강도시험, 피로도 시험, ISO 13485에 따른 설계 산출물 작성, 바이오 의료기기 IEC60601 series 시험 지원",중소기업,전국,기술,모집 마감시까지,한국산업기술시험원,BIZINFO:PBLN_000000000122309
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[인천] 2026년 공공구매(조달) 상담회 참가기업 모집 공고(지역상품 공공 조달정보 지원사업),"인천상공회의소는 인천 관내 기업의 공공조달 시장 진출 및 판로 지원을 위하여 다음과 같이 공공기관과 공급 희망 기업 간 1:1 매칭 상담을 진행하는 ‘2026년 인천지역 공공구매(조달) 상담회'를 붙임과 같이 진행하오니 많은 관심과 참여 바랍니다. ☞ 인천 관내 기업(본사, 공장, 지사 : 사업자등록증 상 주소지 기준) ☞ 구매상담, 정책상담, 실무교육 지원",중소기업,인천,내수,2026-08-05 ~ 2026-09-14,인천상공회의소,BIZINFO:PBLN_000000000125182
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경기] 2026년 농식품기업 해외 인증 검사 지원 수요기업 모집 공고(경기도 무역위기대응 K-Food 비관세장벽 해소지원사업),"경기도와 (재)경기테크노파크는 한미 관세 협상 타결, 글로벌 공급망 불안 등 급변하는 무역환경에서 경기도 내 농식품 수출기업의 피해 최소화 및 경쟁력 강화를 위해 「경기도 무역위기대응 K-Food 비관세장벽 해소지원」사업을 시행하고 있습니다. 이에 따라 농식품기업의 해외시장 진출 및 수출 확대를 위한 해외 인증 취득 및 시험ㆍ검사 비용 지원을 위해 「농식품기업 해외 인증 검사 지원」에 참여할 수요기업을 다음과 같이 모집하오니, 관심 있는 기업의 많은 참여 바랍니다. ☞ 경기도에서 신선 농산물을 생산하는 농업인 및 생산자단체(농업법인 포함) 및 본사나 공장이(지점 등은 불가) 경기도에 소재한 농ㆍ식품 (예비) 수출 중소기업 - 농ㆍ식품 (예비)수출기업에 <수출 대상국 진출 필수 해외 식품 규격 인증 획득 및 공인 시험 비용 지원, 수출용 해외 인증 유지 및 갱신 지원> 이 필요한 기업 - 인증/검사 받고자 하는 제품 (라벨 원재료명 및 함량) 기준, 주원료의 원산지가 국내(경기도 포함)산인 제품 ☞ 인증획득, 시험검사, 인증 유지 및 갱신 지원 ※ 자세한 지원내용 공고문 참조",중소기업,경기,수출,2026-08-21 ~ 2026-09-11,경기테크노파크,BIZINFO:PBLN_000000000125722
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,의료기기산업 종합지원센터 상시 상담 프로그램 공고,"한국보건산업진흥원의「의료기기산업 종합지원센터」에서는 시장진출에 어려움을 겪는 의료기기기업의 사업화 지원을 위해 전주기 분야별 상담을 제공하고 있으니, 관심 있는 기업의 많은 참여 부탁드립니다. ☞ 의료기기기업, 의료기기 시장진출을 희망하는 기업(개인) ☞ 의료기기 전문가와 연계한 맞춤형 상담 지원 - 상담분야 : 국내허가, 보험등재, 신의료기술평가, 해외진출 및 인허가, 투자, 혁신형 의료기기기업 및 혁신의료기기군 제도 등",중소기업,전국,경영,상시 접수,한국보건산업진흥원,BIZINFO:PBLN_000000000109049
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 스마트 전자약 종합지원센터 인허가 지원 기업 상시 모집 공고,"보건복지부 「스마트 전자약 사업화 종합지원센터」 사업의 일환으로, 국내 스마트 전자약 제조기업의 국내ㆍ외 시장 진출을 위해 인허가에 필요한 기술지도, 인증지원을 수행하고자 합니다. 이에 지원 공고를 아래와 같이 안내하오니, 지원을 희망하는 국내 전자약 기술개발 기업은 본 공고문에 따라 신청하여 주시기 바랍니다. ☞ 국내 스마트 전자약 기술개발 기업 ☞ 스마트 전자약 개발 제품에 대한 H/W 및 S/W 통합 인허가 지원 - 기술지도 : 의료 인공지능, 사이버보안, S/W 밸리데이션 - 인증 지원 : 국내외 인허가 요구사항 및 절차 안내, IEC 60606-1, ISO 14708-1 등",중소기업,전국,기술,상시 접수,한국산업기술시험원,BIZINFO:PBLN_000000000120527
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[전남광주] 2026년 2차 하반기 바이어 초청 수출상담회 참가기업 모집 공고,관내 우수 농수산식품 생산ㆍ가공 및 수출기업의 해외 유통 채널 판로개척 지원을 위한 ‘2026년 하반기 바이어 초청 수출상담회’를 아래와 같이 공고하오니 많은 신청 바랍니다. ☞ 전남광주통합특별시 내 농수산식품 생산ㆍ가공 및 수출기업(해외 온ㆍ오프라인 매장 입점 희망 또는 가능 기업) ☞ 해외 바이어 수출상담을 지원을 통한 글로벌 온ㆍ오프라인 시장 진출 지원,중소기업,"광주, 전남",수출,2026-09-01 ~ 2026-09-16,전남창조경제혁신센터,BIZINFO:PBLN_000000000126073
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,2026년 하반기 온라인 K-SEAFOOD 판매 전용관 운영 사업 입점 제품 모집 공고,"(사)한국수산회에서는 해양수산부 2026년 수산물 해외시장개척 사업일환으로 국내 수산물 수출기업 해외 E-커머스 시장 진출 지원을 통한 수출 확대를 도모하고자「온라인 K-SEAFOOD 판매 전용관 운영 사업」을 추진하오니, 입점을 희망하는 업체의 많은 신청 바랍니다. ☞ 국내 수산물 및 수산가공품 생산ㆍ제조 기업, 무역상사 ☞ 매입ㆍ입점ㆍ판매, 마케팅ㆍ홍보, 성과분석 지원 - (매입ㆍ입점ㆍ판매) 한국 수산식품 해외 온라인몰 판매 일괄 진행 - (마케팅ㆍ홍보) 온라인몰 입점 제품 판매를 위한 마케팅ㆍ홍보 진행 - (성과분석) 전용관 운영기간 동안 판매 데이터 기반 제품 및 업체별 성과를 종합 분석하여 테스트 리포트를 지원기업에 제공",중소기업,전국,수출,2026-07-13 ~ 2026-10-30,한국수산회,BIZINFO:PBLN_000000000125365
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경북] 상주시 2026년 해외 수출마케팅 협력사업(무역사절단) 참가기업 모집 공고,"상주시와 (재)경상북도경제진흥원은 중소기업의 신규 판로 개척 및 현지 유통망 진입 확대를 위해 「2026년 상주시 해외 수출마케팅 협력사업(무역사절단)」 참가기업을 다음과 같이 모집하오니 많은 참여 바랍니다. ☞ 상주시에 본사 또는 공장이 소재한 중소기업 - 참여품목 : 종합품목(자동차부품, 농업 및 식품, 소비재 등) ☞ 바이어 사전 발굴 및 1:1 상담, 편도 항공료(1인/1개사, 100만원 한도) - 샘플 운송료(1인/1개사, 20만원 한도), 현지 비즈니스 관련 공식 활동 비용(통역, 단체 이동 차량 등) 지원 - 상담회 개최 비용(행사장 임차, 해외 시장 조사, 바이어 발굴 및 섭외 등) 지원",중소기업,경북,수출,2026-08-20 ~ 2026-09-07,경상북도경제진흥원,BIZINFO:PBLN_000000000125676
Q07,dev,의료기기 회사인데 해외 허가 절차를 전문가에게 상담받고 싶어,,,,[경북] 김천시 2026년 해외무역사절단 파견 참가기업 추가모집 공고,"김천시와 경상북도경제진흥원에서는 김천시 관내 중소기업을 대상으로 해외 (신)시장 개척 및 글로벌 역량 강화 기회를 제공하고자 ‘2026년 김천시 해외무역사절단’참가기업을 모집하오니 많은 신청 바랍니다. ☞ 김천시 소재 중소기업 - 김천시 소재 중소기업 중 공장등록 기업이거나 제조시설 면적이 500㎡ 미만인 경우 건축물관리대장상 건축물 용도가 ‘공장’ 또는 ‘제조업소’ 인 기업 - 최근 3년 이내(2023 ~ 2025) 직ㆍ간접 수출실적 보유 기업 - 참여품목 : 종합품목(소비재, 기계류, 식품, 화장품, 자동차 부품 등) ☞ 해외무역사절단 파견을 통해 해외 시장 개척 및 수출 판로 확대 지원 - 왕복항공료 50%(1사1인), 샘플운송료(한도), 바이어 발굴 및 1:1 상담, 현지 비즈니스 관련 공식 활동 비용(통역, 단체 이동 차량 등), 상담회 개최 비용 지원",중소기업,경북,수출,2026-08-28 ~ 2026-09-11,경상북도경제진흥원,BIZINFO:PBLN_000000000125961
Q08,dev,정부 지원 없이 스마트공장을 구축한 제조업체가 현재 스마트화 수준을 진단받고 싶어,,,,[인천] 인천형 특별 경영안전자금 지원사업 하나은행 협업 자금 지원 변경 공고,인천광역시 중소기업경영안정자금 지원 및 운용조례 제6조 규정 등에 의거「인천형 특별 경영안정자금」 지원사업인 '하나은행 협업 자금' 지원을 다음과 같이 변경 공고합니다. ☞ 인천 소재 제조업 또는 제조업관련업 중소기업 - 경영안정자금 지원 업종(관내 공장을 운영중인 제조기업 또는 제조업관련업)을 영위하면서 하나은행 대출이 가능한 기업 - 신청일 현재 인천시 경영안정자금(이차보전) 잔여 한도가 있는 기업 ☞ 은행 대출 운전자금의 이자차액보전 지원 - 지원 금리 : 이차보전 1.9%p 균등 지원,중소기업,인천,금융,예산 소진시까지,인천테크노파크,BIZINFO:PBLN_000000000125649
Q08,dev,정부 지원 없이 스마트공장을 구축한 제조업체가 현재 스마트화 수준을 진단받고 싶어,,,,[경기] 고양시 2027년 기업환경 개선사업 모집 공고,"관내 중ㆍ소기업의 열악한 근로환경 개선을 위하여 사업비용의 일부를 지원하는 「2027년 소규모 기업환경 개선사업」에 참가할 기업을 아래와 같이 모집하오니 관심 있는 중·소기업은 신청하여 주시기 바랍니다. ☞ 관내 본사 또는 공장이 소재한 제조 중소기업 - 1) 공장 등록이 되어있는 제조 기업 - 2) 공장 등록이 되어있지 않은 경우, 현재 사용 중인 공장 건축면적이 500㎡ 미만이고 건축물 용도가 건축법상 공장 또는 제2종 근린생활시설인 제조 기업 ☞ 기반시설, 노동복지, 소방안전(작업환경, 소방시설) 등 기업환경 개선 지원 ※ 자세한 지원내용 공고문 참조",중소기업,경기,경영,2026-08-24 ~ 2026-09-11,기초자치단체,BIZINFO:PBLN_000000000125925
Q08,dev,정부 지원 없이 스마트공장을 구축한 제조업체가 현재 스마트화 수준을 진단받고 싶어,,,,[전남광주] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(실증지원) 2차 모집 공고,"전남테크노파크에서는 지역 내 특화 제조기업의 생산성 향상과 산업 생태계 조성을 위해「첨단로봇ㆍAI 활용 중소기업 제조혁신 사업」의 수혜기업 모집을 다음과 같이 공고하오니, 관련 기업의 많은 참여 바랍니다. ☞ 전남광주 도내 제조기업 - (주관기업) 공고문 현재 사업자등록증 상 순천시, 무안군 내에 본사, 공장, 연구소 또는 사업장을 보유한 기업(수요기업) - (참여기업) 수요기업 대상 공정에 로봇시스템 설치를 위한 SI 관련 기술지원 및 유지보수 등이 가능한 기업(공급기업) - (제조업종) 기계, 금속, 자동차, 전기ㆍ전자, 조선ㆍ항공, 섬유, 식ㆍ음료, 바이오ㆍ화학 등 로봇 자동화가 필요한 제조업 전분야 ☞ 로봇공정모델 적용을 통한 공정 첨단화 및 旣 개발 모델 실증 지원, 제조기업 현장의 첨단 제조로봇 및 시스템 설계 도입 지원 - 기업당 최대 70백만원",중소기업,"광주, 전남",기술,2026-09-01 ~ 2026-09-15,전남테크노파크,BIZINFO:PBLN_000000000126029
